repayment_id,loan_id,emi_number,due_date,payment_date,amount_due,amount_paid,payment_mode,days_late
R-FK-6461,L-FK-2024-1211,3,09-03-2025,10-03-2025,3283.32,3283.32,Net Banking,1
R-FK-6462,L-FK-2024-1211,4,08-04-2025,08-04-2025,3283.32,3283.32,UPI,0
R-FK-6463,L-FK-2024-1211,5,08-05-2025,08-05-2025,3283.32,3283.32,Debit Card,0
R-FK-6464,L-FK-2024-1211,6,07-06-2025,07-06-2025,3283.32,3283.32,Cash,0
R-FK-6465,L-FK-2024-1211,7,07-07-2025,18-08-2025,3283.32,3283.32,Debit Card,42
R-FK-6466,L-FK-2024-1211,8,06-08-2025,13-09-2025,3283.32,3283.32,Cash,38
R-FK-6467,L-FK-2024-1211,9,05-09-2025,06-09-2025,3283.32,3283.32,Net Banking,1
R-FK-6468,L-FK-2024-1211,10,05-10-2025,05-10-2025,3283.32,3283.32,Cash,0
R-FK-6469,L-FK-2024-1211,11,04-11-2025,04-11-2025,3283.32,3283.32,Net Banking,0
R-FK-6470,L-FK-2024-1211,12,04-12-2025,05-12-2025,3283.32,3283.32,Auto-Debit,1
R-FK-6471,L-FK-2024-1212,1,21-08-2024,01-09-2024,1585.23,1585.23,Debit Card,11
R-FK-6472,L-FK-2024-1212,2,20-09-2024,,1585.23,0.0,,
R-FK-6473,L-FK-2024-1212,3,20-10-2024,,1585.23,0.0,,
R-FK-6474,L-FK-2024-1213,1,22-10-2024,15-11-2024,6234.54,3443.6,Auto-Debit,24
R-FK-6475,L-FK-2024-1213,2,21-11-2024,21-11-2024,6234.54,6234.54,UPI,0
R-FK-6476,L-FK-2024-1213,3,21-12-2024,23-12-2024,6234.54,6234.54,UPI,2
R-FK-6477,L-FK-2024-1214,1,12-07-2024,,559.46,0.0,,
R-FK-6478,L-FK-2024-1214,2,11-08-2024,,559.46,0.0,,
R-FK-6479,L-FK-2024-1214,3,10-09-2024,,559.46,0.0,,
R-FK-6480,L-FK-2024-1214,4,10-10-2024,,559.46,0.0,,
R-FK-6481,L-FK-2024-1214,5,09-11-2024,,559.46,0.0,,
R-FK-6482,L-FK-2024-1214,6,09-12-2024,,559.46,0.0,,
R-FK-6483,L-FK-2024-1214,7,08-01-2025,,559.46,0.0,,
R-FK-6484,L-FK-2024-1214,8,07-02-2025,,559.46,0.0,,
R-FK-6485,L-FK-2024-1214,9,09-03-2025,,559.46,0.0,,
R-FK-6486,L-FK-2024-1215,1,19-11-2024,19-11-2024,741.06,741.06,UPI,0
R-FK-6487,L-FK-2024-1215,2,19-12-2024,19-12-2024,741.06,741.06,Net Banking,0
R-FK-6488,L-FK-2024-1215,3,18-01-2025,18-01-2025,741.06,741.06,UPI,0
R-FK-6489,L-FK-2024-1215,4,17-02-2025,10-02-2025,741.06,741.06,UPI,-7
R-FK-6490,L-FK-2024-1215,5,19-03-2025,19-03-2025,741.06,741.06,UPI,0
R-FK-6491,L-FK-2024-1215,6,18-04-2025,28-05-2025,741.06,340.49,UPI,40
R-FK-6492,L-FK-2024-1215,7,18-05-2025,18-05-2025,741.06,741.06,UPI,0
R-FK-6493,L-FK-2024-1215,8,17-06-2025,17-06-2025,741.06,741.06,Cash,0
R-FK-6494,L-FK-2024-1215,9,17-07-2025,19-07-2025,741.06,741.06,UPI,2
R-FK-6495,L-FK-2024-1215,10,16-08-2025,31-08-2025,741.06,426.68,UPI,15
R-FK-6496,L-FK-2024-1215,11,15-09-2025,17-09-2025,741.06,741.06,UPI,2
R-FK-6497,L-FK-2024-1215,12,15-10-2025,09-11-2025,741.06,741.06,Cash,25
R-FK-6498,L-FK-2024-1216,1,10-12-2024,,6027.86,0.0,,
R-FK-6499,L-FK-2024-1216,2,09-01-2025,,6027.86,0.0,,
R-FK-6500,L-FK-2024-1216,3,08-02-2025,,6027.86,0.0,,
R-FK-6501,L-FK-2024-1217,1,30-10-2024,,1249.24,0.0,,
R-FK-6502,L-FK-2024-1217,2,29-11-2024,,1249.24,0.0,,
R-FK-6503,L-FK-2024-1217,3,29-12-2024,,1249.24,0.0,,
R-FK-6504,L-FK-2024-1217,4,28-01-2025,,1249.24,0.0,,
R-FK-6505,L-FK-2024-1217,5,27-02-2025,,1249.24,0.0,,
R-FK-6506,L-FK-2024-1217,6,29-03-2025,,1249.24,0.0,,
R-FK-6507,L-FK-2024-1217,7,28-04-2025,,1249.24,0.0,,
R-FK-6508,L-FK-2024-1217,8,28-05-2025,,1249.24,0.0,,
R-FK-6509,L-FK-2024-1217,9,27-06-2025,,1249.24,0.0,,
R-FK-6510,L-FK-2024-1218,1,05-07-2024,23-07-2024,1840.67,1840.67,UPI,18
R-FK-6511,L-FK-2024-1218,2,04-08-2024,06-08-2024,1840.67,1840.67,Cash,2
R-FK-6512,L-FK-2024-1218,3,03-09-2024,05-09-2024,1840.67,1840.67,UPI,2
R-FK-6513,L-FK-2024-1218,4,03-10-2024,04-10-2024,1840.67,1840.67,UPI,1
R-FK-6514,L-FK-2024-1218,5,02-11-2024,05-11-2024,1840.67,1840.67,UPI,3
R-FK-6515,L-FK-2024-1218,6,02-12-2024,04-12-2024,1840.67,1840.67,Cash,2
R-FK-6516,L-FK-2024-1218,7,01-01-2025,26-12-2024,1840.67,1840.67,Auto-Debit,-6
R-FK-6517,L-FK-2024-1218,8,31-01-2025,14-02-2025,1840.67,1840.67,UPI,14
R-FK-6518,L-FK-2024-1218,9,02-03-2025,03-03-2025,1840.67,1840.67,Net Banking,1
R-FK-6519,L-FK-2024-1218,10,01-04-2025,28-03-2025,1840.67,1840.67,Debit Card,-4
R-FK-6520,L-FK-2024-1218,11,01-05-2025,02-05-2025,1840.67,1840.67,UPI,1
R-FK-6521,L-FK-2024-1218,12,31-05-2025,31-05-2025,1840.67,1840.67,Net Banking,0
R-FK-6522,L-FK-2024-1219,1,17-05-2024,19-05-2024,1928.93,1928.93,UPI,2
R-FK-6523,L-FK-2024-1219,2,16-06-2024,10-06-2024,1928.93,1928.93,Auto-Debit,-6
R-FK-6524,L-FK-2024-1219,3,16-07-2024,18-07-2024,1928.93,1928.93,Auto-Debit,2
R-FK-6525,L-FK-2024-1219,4,15-08-2024,15-08-2024,1928.93,1928.93,UPI,0
R-FK-6526,L-FK-2024-1219,5,14-09-2024,12-09-2024,1928.93,1928.93,Net Banking,-2
R-FK-6527,L-FK-2024-1219,6,14-10-2024,15-10-2024,1928.93,1928.93,Debit Card,1
R-FK-6528,L-FK-2024-1219,7,13-11-2024,15-11-2024,1928.93,1928.93,Cash,2
R-FK-6529,L-FK-2024-1219,8,13-12-2024,09-12-2024,1928.93,1928.93,Debit Card,-4
R-FK-6530,L-FK-2024-1219,9,12-01-2025,07-01-2025,1928.93,1928.93,Cash,-5
R-FK-6531,L-FK-2024-1219,10,11-02-2025,07-02-2025,1928.93,1928.93,Cash,-4
R-FK-6532,L-FK-2024-1219,11,13-03-2025,14-03-2025,1928.93,1928.93,Auto-Debit,1
R-FK-6533,L-FK-2024-1219,12,12-04-2025,12-04-2025,1928.93,1928.93,UPI,0
R-FK-6534,L-FK-2024-1220,1,10-01-2025,08-01-2025,1423.07,1423.07,Net Banking,-2
R-FK-6535,L-FK-2024-1220,2,09-02-2025,31-01-2025,1423.07,1423.07,Auto-Debit,-9
R-FK-6536,L-FK-2024-1220,3,11-03-2025,11-03-2025,1423.07,1423.07,UPI,0
R-FK-6537,L-FK-2024-1220,4,10-04-2025,03-04-2025,1423.07,1423.07,Auto-Debit,-7
R-FK-6538,L-FK-2024-1220,5,10-05-2025,19-05-2025,1423.07,1423.07,UPI,9
R-FK-6539,L-FK-2024-1220,6,09-06-2025,10-06-2025,1423.07,1423.07,UPI,1
R-FK-6540,L-FK-2024-1220,7,09-07-2025,09-07-2025,1423.07,1423.07,Debit Card,0
R-FK-6541,L-FK-2024-1220,8,08-08-2025,06-08-2025,1423.07,1423.07,UPI,-2
R-FK-6542,L-FK-2024-1220,9,07-09-2025,30-08-2025,1423.07,1423.07,UPI,-8
R-FK-6543,L-FK-2024-1221,1,15-06-2024,25-07-2024,6157.75,4893.85,Auto-Debit,40
R-FK-6544,L-FK-2024-1221,2,15-07-2024,09-07-2024,6157.75,6157.75,Net Banking,-6
R-FK-6545,L-FK-2024-1221,3,14-08-2024,11-09-2024,6157.75,6157.75,Debit Card,28
R-FK-6546,L-FK-2024-1222,1,04-06-2024,04-06-2024,1659.16,1659.16,Cash,0
R-FK-6547,L-FK-2024-1222,2,04-07-2024,02-07-2024,1659.16,1659.16,UPI,-2
R-FK-6548,L-FK-2024-1222,3,03-08-2024,04-08-2024,1659.16,1659.16,Net Banking,1
R-FK-6549,L-FK-2024-1223,1,25-07-2024,06-09-2024,877.95,877.95,UPI,43
R-FK-6550,L-FK-2024-1223,2,24-08-2024,26-08-2024,877.95,877.95,UPI,2
R-FK-6551,L-FK-2024-1223,3,23-09-2024,24-09-2024,877.95,877.95,Auto-Debit,1
R-FK-6552,L-FK-2024-1223,4,23-10-2024,,877.95,0.0,,
R-FK-6553,L-FK-2024-1223,5,22-11-2024,,877.95,0.0,,
R-FK-6554,L-FK-2024-1223,6,22-12-2024,,877.95,0.0,,
R-FK-6555,L-FK-2024-1224,1,01-01-2025,,3146.36,0.0,,
R-FK-6556,L-FK-2024-1224,2,31-01-2025,,3146.36,0.0,,
R-FK-6557,L-FK-2024-1224,3,02-03-2025,,3146.36,0.0,,
R-FK-6558,L-FK-2024-1224,4,01-04-2025,,3146.36,0.0,,
R-FK-6559,L-FK-2024-1224,5,01-05-2025,,3146.36,0.0,,
R-FK-6560,L-FK-2024-1224,6,31-05-2025,,3146.36,0.0,,
R-FK-6561,L-FK-2024-1225,1,18-05-2024,18-05-2024,3432.77,3432.77,Net Banking,0
R-FK-6562,L-FK-2024-1225,2,17-06-2024,10-07-2024,3432.77,2440.64,UPI,23
R-FK-6563,L-FK-2024-1225,3,17-07-2024,19-07-2024,3432.77,3432.77,Cash,2
R-FK-6564,L-FK-2024-1226,1,09-11-2024,13-12-2024,1341.3,1341.3,UPI,34
R-FK-6565,L-FK-2024-1226,2,09-12-2024,11-12-2024,1341.3,1341.3,Net Banking,2
R-FK-6566,L-FK-2024-1226,3,08-01-2025,30-12-2024,1341.3,1341.3,UPI,-9
R-FK-6567,L-FK-2024-1226,4,07-02-2025,03-03-2025,1341.3,1341.3,Debit Card,24
R-FK-6568,L-FK-2024-1226,5,09-03-2025,13-03-2025,1341.3,1341.3,UPI,4
R-FK-6569,L-FK-2024-1226,6,08-04-2025,06-04-2025,1341.3,1341.3,Net Banking,-2
R-FK-6570,L-FK-2024-1227,1,03-01-2025,,967.49,0.0,,
R-FK-6571,L-FK-2024-1227,2,02-02-2025,01-03-2025,967.49,967.49,UPI,27
R-FK-6572,L-FK-2024-1227,3,04-03-2025,04-03-2025,967.49,967.49,Debit Card,0
R-FK-6573,L-FK-2024-1227,4,03-04-2025,16-04-2025,967.49,967.49,UPI,13
R-FK-6574,L-FK-2024-1227,5,03-05-2025,,967.49,0.0,,
R-FK-6575,L-FK-2024-1227,6,02-06-2025,,967.49,0.0,,
R-FK-6576,L-FK-2024-1227,7,02-07-2025,,967.49,0.0,,
R-FK-6577,L-FK-2024-1227,8,01-08-2025,,967.49,0.0,,
R-FK-6578,L-FK-2024-1227,9,31-08-2025,,967.49,0.0,,
R-FK-6579,L-FK-2024-1228,1,17-10-2024,19-10-2024,11981.61,11981.61,Net Banking,2
R-FK-6580,L-FK-2024-1228,2,16-11-2024,14-11-2024,11981.61,11981.61,Debit Card,-2
R-FK-6581,L-FK-2024-1228,3,16-12-2024,07-12-2024,11981.61,11981.61,upi,-9
R-FK-6582,L-FK-2024-1229,1,22-09-2024,31-10-2024,2704.0,2704.0,Debit Card,39
R-FK-6583,L-FK-2024-1229,2,22-10-2024,24-10-2024,2704.0,-2704.0,UPI,2
R-FK-6584,L-FK-2024-1229,3,21-11-2024,16-11-2024,2704.0,2704.0,Net Banking,-5
R-FK-6585,L-FK-2024-1229,4,21-12-2024,17-01-2025,2704.0,2704.0,UPI,27
R-FK-6586,L-FK-2024-1229,5,20-01-2025,21-01-2025,2704.0,2704.0,UPI,1
R-FK-6587,L-FK-2024-1229,6,19-02-2025,21-02-2025,2704.0,2704.0,UPI,2
R-FK-6588,L-FK-2024-1229,7,21-03-2025,22-03-2025,2704.0,2704.0,UPI,1
R-FK-6589,L-FK-2024-1229,8,20-04-2025,24-04-2025,2704.0,2704.0,Auto-Debit,4
R-FK-6590,L-FK-2024-1229,9,20-05-2025,21-05-2025,2704.0,2704.0,UPI,1
R-FK-6591,L-FK-2024-1229,10,19-06-2025,13-06-2025,2704.0,2704.0,UPI,-6
R-FK-6592,L-FK-2024-1229,11,19-07-2025,13-07-2025,2704.0,2704.0,UPI,-6
R-FK-6593,L-FK-2024-1229,12,18-08-2025,18-08-2025,2704.0,2704.0,UPI,0
R-FK-6594,L-FK-2024-1230,1,18-07-2024,20-07-2024,2457.66,2457.66,UPI,2
R-FK-6595,L-FK-2024-1230,2,17-08-2024,18-08-2024,2457.66,2457.66,UPI,1
R-FK-6596,L-FK-2024-1230,3,16-09-2024,16-09-2024,2457.66,2457.66,UPI,0
R-FK-6597,L-FK-2024-1230,4,16-10-2024,08-11-2024,2457.66,1791.35,Net Banking,23
R-FK-6598,L-FK-2024-1230,5,15-11-2024,20-12-2024,2457.66,2457.66,UPI,35
R-FK-6599,L-FK-2024-1230,6,15-12-2024,17-12-2024,2457.66,2457.66,Net Banking,2
R-FK-6600,L-FK-2024-1230,7,14-01-2025,18-01-2025,2457.66,2457.66,Net Banking,4
R-FK-6601,L-FK-2024-1230,8,13-02-2025,12-03-2025,2457.66,2457.66,UPI,27
R-FK-6602,L-FK-2024-1230,9,15-03-2025,13-03-2025,2457.66,2457.66,Auto-Debit,-2
R-FK-6603,L-FK-2024-1231,1,01-01-2025,02-01-2025,701.88,701.88,Net Banking,1
R-FK-6604,L-FK-2024-1231,2,31-01-2025,17-03-2025,701.88,701.88,Debit Card,45
R-FK-6605,L-FK-2024-1231,3,02-03-2025,03-03-2025,701.88,701.88,Net Banking,1
R-FK-6606,L-FK-2024-1231,4,01-04-2025,02-04-2025,701.88,701.88,Auto-Debit,1
R-FK-6607,L-FK-2024-1231,5,01-05-2025,03-05-2025,701.88,701.88,UPI,2
R-FK-6608,L-FK-2024-1231,6,31-05-2025,01-06-2025,701.88,701.88,UPI,1
R-FK-6609,L-FK-2024-1231,7,30-06-2025,02-07-2025,701.88,701.88,Net Banking,2
R-FK-6610,L-FK-2024-1231,8,30-07-2025,01-08-2025,701.88,701.88,Auto-Debit,2
R-FK-6611,L-FK-2024-1231,9,29-08-2025,31-08-2025,701.88,701.88,Cash,2
R-FK-6612,L-FK-2024-1231,10,28-09-2025,07-10-2025,701.88,701.88,UPI,9
R-FK-6613,L-FK-2024-1231,11,28-10-2025,30-10-2025,701.88,701.88,Cash,2
R-FK-6614,L-FK-2024-1231,12,27-11-2025,30-12-2025,701.88,701.88,UPI,33
R-FK-6615,L-FK-2024-1232,1,29-12-2024,31-12-2024,1820.45,1820.45,Cash,2
R-FK-6616,L-FK-2024-1232,2,28-01-2025,30-01-2025,1820.45,1820.45,Cash,2
R-FK-6617,L-FK-2024-1232,3,27-02-2025,28-02-2025,1820.45,1820.45,Auto-Debit,1
R-FK-6618,L-FK-2024-1232,4,29-03-2025,21-04-2025,1820.45,1094.36,Debit Card,23
R-FK-6619,L-FK-2024-1232,5,28-04-2025,30-05-2025,1820.45,1820.45,Debit Card,32
R-FK-6620,L-FK-2024-1232,6,28-05-2025,28-05-2025,1820.45,1820.45,Auto-Debit,0
R-FK-6621,L-FK-2024-1233,1,03-02-2025,17-02-2025,2228.01,2228.01,UPI,14
R-FK-6622,L-FK-2024-1233,2,05-03-2025,28-02-2025,2228.01,2228.01,Auto-Debit,-5
R-FK-6623,L-FK-2024-1233,3,04-04-2025,16-05-2025,2228.01,2228.01,Net Banking,42
R-FK-6624,L-FK-2024-1233,4,04-05-2025,16-06-2025,2228.01,1114.73,Net Banking,43
R-FK-6625,L-FK-2024-1233,5,03-06-2025,03-06-2025,2228.01,2228.01,UPI,0
R-FK-6626,L-FK-2024-1233,6,03-07-2025,04-07-2025,2228.01,2228.01,Net Banking,1
R-FK-6627,L-FK-2024-1233,7,02-08-2025,02-08-2025,2228.01,2228.01,Auto-Debit,0
R-FK-6628,L-FK-2024-1233,8,01-09-2025,02-09-2025,2228.01,2228.01,UPI,1
R-FK-6629,L-FK-2024-1233,9,01-10-2025,03-10-2025,2228.01,2228.01,UPI,2
R-FK-6630,L-FK-2024-1233,10,31-10-2025,02-11-2025,2228.01,2228.01,Debit Card,2
R-FK-6631,L-FK-2024-1233,11,30-11-2025,01-12-2025,2228.01,2228.01,UPI,1
R-FK-6632,L-FK-2024-1233,12,30-12-2025,30-12-2025,2228.01,2228.01,UPI,0
R-FK-6633,L-FK-2024-1234,1,12-12-2024,12-12-2024,3098.81,3098.81,Cash,0
R-FK-6634,L-FK-2024-1234,2,11-01-2025,12-01-2025,3098.81,3098.81,Net Banking,1
R-FK-6635,L-FK-2024-1234,3,10-02-2025,12-03-2025,3098.81,3098.81,UPI,30
R-FK-6636,L-FK-2024-1234,4,12-03-2025,12-03-2025,3098.81,3098.81,UPI,0
R-FK-6637,L-FK-2024-1234,5,11-04-2025,11-04-2025,3098.81,3098.81,UPI,0
R-FK-6638,L-FK-2024-1234,6,11-05-2025,13-05-2025,3098.81,3098.81,Debit Card,2
R-FK-6639,L-FK-2024-1235,1,19-06-2024,21-06-2024,11971.97,11971.97,Cash,2
R-FK-6640,L-FK-2024-1235,2,19-07-2024,21-07-2024,11971.97,11971.97,Net Banking,2
R-FK-6641,L-FK-2024-1235,3,18-08-2024,18-08-2024,11971.97,11971.97,Cash,0
R-FK-6642,L-FK-2024-1236,1,01-06-2024,,2444.18,0.0,,
R-FK-6643,L-FK-2024-1236,2,01-07-2024,,2444.18,0.0,,
R-FK-6644,L-FK-2024-1236,3,31-07-2024,,2444.18,0.0,,
R-FK-6645,L-FK-2024-1236,4,30-08-2024,,2444.18,0.0,,
R-FK-6646,L-FK-2024-1236,5,29-09-2024,,2444.18,0.0,,
R-FK-6647,L-FK-2024-1236,6,29-10-2024,,2444.18,0.0,,
R-FK-6648,L-FK-2024-1236,7,28-11-2024,,2444.18,0.0,,
R-FK-6649,L-FK-2024-1236,8,28-12-2024,,2444.18,0.0,,
R-FK-6650,L-FK-2024-1236,9,27-01-2025,,2444.18,0.0,,
R-FK-6651,L-FK-2024-1237,1,18-02-2025,19-02-2025,2854.58,2854.58,Debit Card,1
R-FK-6652,L-FK-2024-1237,2,20-03-2025,27-03-2025,2854.58,2854.58,Net Banking,7
R-FK-6653,L-FK-2024-1237,3,19-04-2025,03-06-2025,2854.58,2854.58,UPI,45
R-FK-6654,L-FK-2024-1237,4,19-05-2025,30-05-2025,2854.58,1956.78,Debit Card,11
R-FK-6655,L-FK-2024-1237,5,18-06-2025,20-06-2025,2854.58,2854.58,Auto-Debit,2
R-FK-6656,L-FK-2024-1237,6,18-07-2025,,2854.58,0.0,,
R-FK-6657,L-FK-2024-1237,7,17-08-2025,,2854.58,0.0,,
R-FK-6658,L-FK-2024-1237,8,16-09-2025,,2854.58,0.0,,
R-FK-6659,L-FK-2024-1237,9,16-10-2025,,2854.58,0.0,,
R-FK-6660,L-FK-2024-1237,10,15-11-2025,,2854.58,0.0,,
R-FK-6661,L-FK-2024-1237,11,15-12-2025,,2854.58,0.0,,
R-FK-6662,L-FK-2024-1237,12,14-01-2026,,2854.58,0.0,,
R-FK-6663,L-FK-2024-1238,1,13-01-2025,,745.22,0.0,,
R-FK-6664,L-FK-2024-1238,2,12-02-2025,,745.22,0.0,,
R-FK-6665,L-FK-2024-1238,3,14-03-2025,,745.22,0.0,,
R-FK-6666,L-FK-2024-1238,4,13-04-2025,,745.22,0.0,,
R-FK-6667,L-FK-2024-1238,5,13-05-2025,,745.22,0.0,,
R-FK-6668,L-FK-2024-1238,6,12-06-2025,,745.22,0.0,,
R-FK-6669,L-FK-2024-1238,7,12-07-2025,,745.22,0.0,,
R-FK-6670,L-FK-2024-1238,8,11-08-2025,,745.22,0.0,,
R-FK-6671,L-FK-2024-1238,9,10-09-2025,,745.22,0.0,,
R-FK-6672,L-FK-2024-1238,10,10-10-2025,,745.22,0.0,,
R-FK-6673,L-FK-2024-1238,11,09-11-2025,,745.22,0.0,,
R-FK-6674,L-FK-2024-1238,12,09-12-2025,,745.22,0.0,,
R-FK-6675,L-FK-2024-1239,1,16-12-2024,04-01-2025,13812.91,13812.91,UPI,19
R-FK-6676,L-FK-2024-1239,2,15-01-2025,17-01-2025,13812.91,13812.91,UPI,2
R-FK-6677,L-FK-2024-1239,3,14-02-2025,15-02-2025,13812.91,13812.91,Cash,1
R-FK-6678,L-FK-2024-1240,1,09-12-2024,05-01-2025,4027.11,4027.11,Auto-Debit,27
R-FK-6679,L-FK-2024-1240,2,08-01-2025,09-01-2025,4027.11,4027.11,UPI,1
R-FK-6680,L-FK-2024-1240,3,07-02-2025,07-02-2025,4027.11,4027.11,UPI,0
R-FK-6681,L-FK-2024-1241,1,04-06-2024,,1334.63,0.0,,
R-FK-6682,L-FK-2024-1241,2,04-07-2024,,1334.63,0.0,,
R-FK-6683,L-FK-2024-1241,3,03-08-2024,,1334.63,0.0,,
R-FK-6684,L-FK-2024-1241,4,02-09-2024,,1334.63,0.0,,
R-FK-6685,L-FK-2024-1241,5,02-10-2024,,1334.63,0.0,,
R-FK-6686,L-FK-2024-1241,6,01-11-2024,,1334.63,0.0,,
R-FK-6687,L-FK-2024-1241,7,01-12-2024,,1334.63,0.0,,
R-FK-6688,L-FK-2024-1241,8,31-12-2024,,1334.63,0.0,,
R-FK-6689,L-FK-2024-1241,9,30-01-2025,,1334.63,0.0,,
R-FK-6690,L-FK-2024-1241,10,01-03-2025,,1334.63,0.0,,
R-FK-6691,L-FK-2024-1241,11,31-03-2025,,1334.63,0.0,,
R-FK-6692,L-FK-2024-1241,12,30-04-2025,,1334.63,0.0,,
R-FK-6693,L-FK-2024-1242,1,21-12-2024,22-12-2024,2657.6,2657.6,Net Banking,1
R-FK-6694,L-FK-2024-1242,2,20-01-2025,15-01-2025,2657.6,2657.6,Cash,-5
R-FK-6695,L-FK-2024-1242,3,19-02-2025,25-02-2025,2657.6,2657.6,UPI,6
R-FK-6696,L-FK-2024-1242,4,21-03-2025,22-03-2025,2657.6,2657.6,Debit Card,1
R-FK-6697,L-FK-2024-1242,5,20-04-2025,12-04-2025,2657.6,2657.6,Auto-Debit,-8
R-FK-6698,L-FK-2024-1242,6,20-05-2025,21-05-2025,2657.6,2657.6,Cash,1
R-FK-6699,L-FK-2024-1242,7,19-06-2025,20-06-2025,2657.6,2657.6,Net Banking,1
R-FK-6700,L-FK-2024-1242,8,19-07-2025,20-07-2025,2657.6,2657.6,UPI,1
R-FK-6701,L-FK-2024-1242,9,18-08-2025,23-08-2025,2657.6,2657.6,Auto-Debit,5
R-FK-6702,L-FK-2024-1242,10,17-09-2025,19-09-2025,2657.6,2657.6,Cash,2
R-FK-6703,L-FK-2024-1242,11,17-10-2025,18-10-2025,2657.6,2657.6,Debit Card,1
R-FK-6704,L-FK-2024-1242,12,16-11-2025,11-11-2025,2657.6,2657.6,Auto-Debit,-5
R-FK-6705,L-FK-2024-1243,1,29-11-2024,,3177.86,0.0,,
R-FK-6706,L-FK-2024-1243,2,29-12-2024,,3177.86,0.0,,
R-FK-6707,L-FK-2024-1243,3,28-01-2025,,3177.86,0.0,,
R-FK-6708,L-FK-2024-1243,4,27-02-2025,,3177.86,0.0,,
R-FK-6709,L-FK-2024-1243,5,29-03-2025,,3177.86,0.0,,
R-FK-6710,L-FK-2024-1243,6,28-04-2025,,3177.86,0.0,,
R-FK-6711,L-FK-2024-1243,7,28-05-2025,,3177.86,0.0,,
R-FK-6712,L-FK-2024-1243,8,27-06-2025,,3177.86,0.0,,
R-FK-6713,L-FK-2024-1243,9,27-07-2025,,3177.86,0.0,,
R-FK-6714,L-FK-2024-1243,10,26-08-2025,,3177.86,0.0,,
R-FK-6715,L-FK-2024-1243,11,25-09-2025,,3177.86,0.0,,
R-FK-6716,L-FK-2024-1243,12,25-10-2025,,3177.86,0.0,,
R-FK-6717,L-FK-2024-1244,1,13-02-2025,15-02-2025,12048.56,12048.56,UPI,2
R-FK-6718,L-FK-2024-1244,2,15-03-2025,02-04-2025,12048.56,12048.56,Net Banking,18
R-FK-6719,L-FK-2024-1244,3,14-04-2025,15-04-2025,12048.56,12048.56,UPI,1
R-FK-6720,L-FK-2024-1245,1,04-01-2025,12-01-2025,3253.16,3253.16,Cash,8
R-FK-6721,L-FK-2024-1245,2,03-02-2025,25-02-2025,3253.16,2749.32,Net Banking,22
R-FK-6722,L-FK-2024-1245,3,05-03-2025,18-04-2025,3253.16,3253.16,UPI,44
R-FK-6723,L-FK-2024-1245,4,04-04-2025,,3253.16,0.0,,
R-FK-6724,L-FK-2024-1245,5,04-05-2025,,3253.16,0.0,,
R-FK-6725,L-FK-2024-1245,6,03-06-2025,,3253.16,0.0,,
R-FK-6726,L-FK-2024-1246,1,22-11-2024,22-11-2024,1720.03,1720.03,Cash,0
R-FK-6727,L-FK-2024-1246,2,22-12-2024,14-12-2024,1720.03,1720.03,Auto-Debit,-8
R-FK-6728,L-FK-2024-1246,3,21-01-2025,15-01-2025,1720.03,1720.03,Auto-Debit,-6
R-FK-6729,L-FK-2024-1246,4,20-02-2025,18-02-2025,1720.03,1720.03,Cash,-2
R-FK-6730,L-FK-2024-1246,5,22-03-2025,24-03-2025,1720.03,1720.03,UPI,2
R-FK-6731,L-FK-2024-1246,6,21-04-2025,28-04-2025,1720.03,1720.03,Debit Card,7
R-FK-6732,L-FK-2024-1247,1,07-11-2024,30-11-2024,941.32,941.32,UPI,23
R-FK-6733,L-FK-2024-1247,2,07-12-2024,09-12-2024,941.32,941.32,Auto-Debit,2
R-FK-6734,L-FK-2024-1247,3,06-01-2025,08-01-2025,941.32,941.32,Net Banking,2
R-FK-6735,L-FK-2024-1247,4,05-02-2025,05-02-2025,941.32,941.32,Net Banking,0
R-FK-6736,L-FK-2024-1247,5,07-03-2025,09-03-2025,941.32,941.32,UPI,2
R-FK-6737,L-FK-2024-1247,6,06-04-2025,08-04-2025,941.32,941.32,UPI,2
R-FK-6738,L-FK-2024-1248,1,20-06-2024,20-06-2024,2744.12,2744.12,UPI,0
R-FK-6739,L-FK-2024-1248,2,20-07-2024,02-09-2024,2744.12,2744.12,Cash,44
R-FK-6740,L-FK-2024-1248,3,19-08-2024,17-09-2024,2744.12,2744.12,UPI,29
R-FK-6741,L-FK-2024-1248,4,18-09-2024,10-09-2024,2744.12,2744.12,Cash,-8
R-FK-6742,L-FK-2024-1248,5,18-10-2024,19-10-2024,2744.12,2744.12,UPI,1
R-FK-6743,L-FK-2024-1248,6,17-11-2024,10-12-2024,2744.12,2744.12,UPI,23
R-FK-6744,L-FK-2024-1249,1,12-10-2024,13-10-2024,2680.43,2680.43,UPI,1
R-FK-6745,L-FK-2024-1249,2,11-11-2024,12-11-2024,2680.43,2680.43,Net Banking,1
R-FK-6746,L-FK-2024-1249,3,11-12-2024,,2680.43,0.0,,
R-FK-6747,L-FK-2024-1249,4,10-01-2025,,2680.43,0.0,,
R-FK-6748,L-FK-2024-1249,5,09-02-2025,,2680.43,0.0,,
R-FK-6749,L-FK-2024-1249,6,11-03-2025,,2680.43,0.0,,
R-FK-6750,L-FK-2024-1250,1,25-11-2024,,13562.8,0.0,,
R-FK-6751,L-FK-2024-1250,2,25-12-2024,,13562.8,0.0,,
R-FK-6752,L-FK-2024-1250,3,24-01-2025,,13562.8,0.0,,
